addr,OutCnt,OutAmount,OutValue,OutTransFee,InCnt,InAmount,InValue,InTransFee,label
0xba7a14c09549283752ac1b27273499478dcb7f78,201.0,201.0,0.0,10.069999999999984,2.0,2.0,0.0,3.4,0
0xeece13d99b076fc7705ba497460ba166b1dcae35,202.0,202.0,0.0,17.25,1.0,1.0,0.0,4.13,0
0xbf25a21dfcc45adede7892c8ab29cdad078dad23,202.0,202.0,0.0,16.30999999999999,1.0,1.0,0.0,4.6,0
0xea978f9da25f3f3be44618d908284a8e0f855ba6,201.0,201.0,0.0,12.259999999999982,2.0,2.0,0.0,3.32,0
0xb3f8dae49c7f0e94d434db6088683c12d31a621f,3.0,4.0,8945.23,30.36,200.0,205.0,4260.517939698492,483.2874508153657,0
0x7519939f630639ec07212ede074e0c433b4a2fac,202.0,202.0,0.0,16.409999999999993,1.0,1.0,0.0,3.93,0
0x2672b99e7652d41a45700e5d061a927cbde3c7bf,202.0,202.0,0.0,20.57,1.0,1.0,0.0,6.82,0
0x06fd11c9e04da4f833b7a2d398d7167ae9d88719,202.0,202.0,0.0,19.88,1.0,1.0,0.0,6.85,0
0xe7e8b1ddf50454a0294e9cb409e10097710a30ae,201.0,201.0,0.0,9.849999999999978,2.0,2.0,0.0,3.3400000000000003,0
0x4d68b09b27edd3f3c5682f18c62ea925c78c6d4d,178.0,229.0,3705.43,610.645,25.0,137.0,0.0,104.71,0
0xdc28750295ee229d2a3d8975f8d83b0cdedcfe03,64.0,71.0,7981.56,690.3,139.0,145.0,240.38,902.3491959798996,0
0xd8ff11c87bc379554ac67c7530469fb71dc4f123,202.0,202.0,0.0,20.480000000000004,1.0,1.0,0.0,6.79,0
0xce94d945af88af714956795a837f53e56aabf12f,201.0,201.0,0.0,9.719999999999985,2.0,2.0,0.0,3.58,0
0x7b7bad3f49eefe72b074fc302d2976b57ad54c55,201.0,201.0,0.0,9.829999999999997,2.0,2.0,0.0,3.32,0
0x0aa8a076260eff2ff06a201d391677a8641ea5a5,3.0,3.0,343.73,175.02,200.0,274.0,8356.510298507463,2198.1191791044776,0
0x1c652e97618f0ff339c982ce55e79522de3a9a43,202.0,202.0,0.0,19.01999999999999,1.0,1.0,0.0,6.56,0
0xca3f8a877bea2eb00b0757d3b47604f79a90e735,202.0,202.0,0.0,16.799999999999986,1.0,1.0,0.0,4.02,0
0xaa03cac126432fafb9300f4aad45c59837d872e1,202.0,202.0,0.0,20.509999999999994,1.0,1.0,0.0,6.8,0
0x0c7399f8076452c0b77032e08841d55c57153073,202.0,202.0,0.0,20.200000000000003,1.0,1.0,0.0,6.7,0
0xc373fd2ebb45d2df8af2d77204dd6e75567b50bf,202.0,202.0,0.0,19.909999999999982,1.0,1.0,0.0,6.6,0
0x3ce90a75ff9992b5176662f5b04924dea05c9dec,202.0,202.0,0.0,17.09999999999999,1.0,1.0,0.0,4.56,0
0x25d9ce830c8450b1e9aa975e689ec69f38d1c098,202.0,202.0,0.0,15.98999999999999,1.0,1.0,0.0,5.42,0
0x58b5d473d2d6e4124c940245edf0e591467944af,202.0,202.0,0.0,20.1,1.0,1.0,0.0,6.66,0
0x41e50202e41f1e7ada1a2b0970ab34701b5c6b28,201.0,201.0,0.0,9.749999999999988,2.0,2.0,0.0,3.3,0
0xab33bc9e705e95b2717721ac9d916fc7e4f16a0e,201.0,201.0,0.0,9.77999999999999,2.0,2.0,0.0,3.31,0
0x1138a9392904c9bb950ebff5e49f8ab9bdd14fb4,201.0,201.0,0.0,9.829999999999997,2.0,2.0,0.0,3.32,0
0x421815c2ca94b6b23152f973326b8fd5603df6f7,201.0,201.0,0.0,9.95999999999999,2.0,2.0,0.0,3.68,0
0xc1783296cc3790e53726e6500b81958171b5d814,202.0,202.0,0.0,16.789999999999996,1.0,1.0,0.0,4.98,0
0x967e955af79dcca82d3bd962c59d2b10422616b9,202.0,202.0,0.0,16.499999999999982,1.0,1.0,0.0,4.55,0
0x409ca38d2e01fba3b280cfbbe4dc4aabe8dbfb5b,201.0,201.0,0.0,9.75999999999999,2.0,2.0,0.0,3.3,0
0xd29d0bac7e2931a5b169ea5e6f3c38cf15443d6a,76.0,78.0,1648.21,197.5339583333333,127.0,128.0,1455.995,334.8406732875748,0
0xec2476c9698ae0a5ac8f2603c5506ecf591f5436,202.0,202.0,0.0,17.13,1.0,1.0,0.0,4.1,0
0xa5e165f429027e5231b33ea4fd54a508a128267e,202.0,202.0,0.0,15.699999999999994,1.0,1.0,0.0,4.43,0
0x129b59ae95e86f41fd9d7bf9f3f65a13e8c28ec0,202.0,202.0,0.0,16.969999999999978,1.0,1.0,0.0,5.73,0
0x890ecfee044dd7d9e00b29763902a9a2d2f9f6f8,202.0,202.0,0.0,19.15,1.0,1.0,0.0,6.6,0
0xf82f444fa30baccdff7e39e91a2940f0e1281390,202.0,202.0,0.0,16.30999999999999,1.0,1.0,0.0,8.04,0
0xcbce9ed47eb837f37a12660f93914697a98ded07,201.0,201.0,0.0,9.88,2.0,2.0,0.0,3.3400000000000003,0
0xb576da998dcbe20f7157e1cc1bcf8abc139c5c90,9.0,9.0,0.0,0.6247933786933868,194.0,194.0,0.0,13.774009864131688,0
0x679780ea3133c388e3c7efeb22e98a68ccf99aff,145.0,4666.0,479951.8333333334,1605.3633333333332,58.0,2595.0,239975.9166666667,731.61,0
0x4f5d302ff4c2c055e573380a83d58fe9a94cf8a8,202.0,202.0,0.0,17.519999999999992,1.0,1.0,0.0,4.19,0
0x8b8b90294c4b2d1919f210e5807e730fddaec5e2,202.0,202.0,0.0,20.480000000000004,1.0,1.0,0.0,6.79,0
0xfdfaa0834bb5465eced0c0682278b1f717dac091,201.0,201.0,0.0,10.129999999999988,2.0,2.0,0.0,3.43,0
0x8ec3c2da8dfc4ea10b093b786671f29b4d67c0e7,202.0,202.0,0.0,20.200000000000003,1.0,1.0,0.0,6.7,0
0xf81a08d2ff8e2f41f0c43e6c15d5be334859f1a2,201.0,201.0,0.0,10.13999999999999,2.0,2.0,0.0,3.43,0
0x2a7bae6cbcdd1634e8c75fb021b64871ed878bee,202.0,202.0,0.0,20.57,1.0,1.0,0.0,6.82,0
0xea6c5f5c56dc116e74d7113cdc1e336fcb0b0447,202.0,202.0,0.0,16.749999999999996,1.0,1.0,0.0,4.47,0
0x727224883bc288b567dcf7ee2187e7e58df5c534,202.0,202.0,0.0,16.809999999999995,1.0,1.0,0.0,5.0,0
0xfa6eeca20ec09ae6502d0ddb800006c45c1eb96b,202.0,202.0,0.0,14.629999999999995,1.0,1.0,0.0,4.95,0
0x6b0a48fb49d8ed362e82784fb29ae599b8ed7731,201.0,201.0,0.0,12.489999999999986,2.0,2.0,0.0,3.38,0
0x995e0505603a19ee5c469d2359427bea68c6e953,88.0,89.0,13948.721666666666,956.455,115.0,128.0,12554.17274043272,1333.7467122735395,0
0x0b5d418ba765d93202dd4130a678abc1769e6e37,201.0,201.0,0.0,9.829999999999997,2.0,2.0,0.0,3.32,0
0xd61eeaa5ff4be6f328fa28ff3328c3bc2cdf8a9b,201.0,201.0,0.0,9.88,2.0,2.0,0.0,3.3400000000000003,0
0x30dc5b79d8103fe6eb74112ab2bf7153ded3be87,202.0,202.0,0.0,16.26,1.0,1.0,0.0,5.28,0
0x94bc7bb3cab346d5a56eb6f10769bf94f4010c4b,201.0,201.0,0.0,10.05999999999998,2.0,2.0,0.0,3.41,0
0xed7d544ea2bdb7c84eccc06697d12b35c2413aff,202.0,202.0,0.0,20.55,1.0,1.0,0.0,6.81,0
0x4c54ec15c0909ea6641bb51c8447b6722602bcc4,202.0,202.0,0.0,17.15,1.0,1.0,0.0,7.17,0
0xf63df99b039f2c826292a7165b83160dafba4d69,201.0,201.0,0.0,9.909999999999984,2.0,2.0,0.0,3.35,0
0x71b9853c3cf5e5d8cab0f9812ab0d72762fcc046,201.0,201.0,0.0,9.829999999999997,2.0,2.0,0.0,3.32,0
0x6fb7c54152669a8ad1f43b10a6cbcb20b8d90d88,202.0,202.0,0.0,16.759999999999987,1.0,1.0,0.0,5.13,0
0xf489d3ec556117dc879feead031a58111747935e,202.0,202.0,0.0,16.39999999999998,1.0,1.0,0.0,8.08,0
0x889802bf36a06550c178293fd9972efb82d51b77,201.0,201.0,0.0,12.659999999999986,2.0,2.0,0.0,8.44,0
0x87bf72ffd2bb5493ff5e44d7fce841bf61ec7cf1,27.0,77.0,2265.225,291.3666666666667,176.0,226.0,455.86,1286.861666666667,0
0x866d7ad215af9a4b5efe876d94b8db232cc943c4,202.0,202.0,0.0,16.999999999999986,1.0,1.0,0.0,8.04,0
0x7aba5deb573d94c3b189efb306622893572ab652,201.0,201.0,0.0,9.889999999999985,2.0,2.0,0.0,3.35,0
0x5a418d8bc0c074a4a8fa88d1322dc51cc1cb9d29,49.0,57.0,88884.43166666667,715.4969387755102,154.0,166.0,79529.17323577235,1233.909597161857,0
0x773ff79386a0161ce51976d9f218b506226b1401,202.0,202.0,0.0,20.719999999999985,1.0,1.0,0.0,6.87,0
0x2932e57cbb46e56a073ae8c34ecccfff4c480b43,202.0,202.0,0.0,19.729999999999983,1.0,1.0,0.0,6.8,0
0x4d549216f1dea86ea46af3c8fee24e787c131c01,202.0,202.0,0.0,20.12999999999999,1.0,1.0,0.0,6.94,0
0x0e413afe9941871f2371a600b412ef0f0d213962,201.0,201.0,0.0,9.86,2.0,2.0,0.0,3.3400000000000003,0
0x7856d162d7cae97014056de33beafdb8d82dadd6,202.0,202.0,0.0,16.3,1.0,1.0,0.0,8.04,0
0x13571270583b197f08426cfa6622e2b79c5b2e72,201.0,201.0,0.0,9.909999999999984,2.0,2.0,0.0,3.35,0
0xa57863abff4bdfc9f4aa62eeb6af78f3cf5121df,202.0,202.0,0.0,17.31999999999999,1.0,1.0,0.0,5.75,0
0xbd0edacf6b19c8850ebca5c1542d8ef5d36d7d78,202.0,202.0,0.0,17.11,1.0,1.0,0.0,4.09,0
0x2cd64dabee1428e3595056dbbbc2a59192c1f535,10.0,10.0,0.0,38.69,193.0,193.0,12912.75,1969.09,0
0x6d1fffe4d0e345d54968a2300562d544093f5045,201.0,201.0,0.0,9.889999999999985,2.0,2.0,0.0,3.35,0
0x3a172ef0a46c27a8d4313215638495e855f6457c,89.0,100.0,0.0,219.97,114.0,117.0,1335868.68,884.3783319733267,0
0x366c54417da3e130132630baa681c4c0a3b89b55,201.0,201.0,0.0,9.86,2.0,2.0,0.0,3.3400000000000003,0
0x4521f706bf130bc4bb2c85699a1ef55d448c5e5b,202.0,202.0,0.0,19.35,1.0,1.0,0.0,6.67,0
0x7cfe003fac745eb92ae4c0705d2f38bda5fbb567,202.0,202.0,0.0,19.9,1.0,1.0,0.0,6.86,0
0xd252922633901f87cdb5b9118aa2d640af4fdeec,201.0,201.0,0.0,9.78999999999999,2.0,2.0,0.0,3.31,0
0x5924473d9472778781dfb9f50831ddc00e5a4cf4,201.0,201.0,0.0,9.829999999999997,2.0,2.0,0.0,3.32,0
0xa23dc9b6cf58991875e66e4fec614b4a3d79674f,202.0,202.0,0.0,13.019999999999987,1.0,1.0,0.0,5.42,0
0xdb2be4b79f771ea13198028378317002547cd36d,201.0,201.0,0.0,12.649999999999984,2.0,2.0,0.0,3.42,0
0xbbeb13091fa0848254b9f88fdd36bde3027b475f,202.0,202.0,0.0,14.989999999999998,1.0,1.0,0.0,4.63,0
0xd2927a91570146218ed700566df516d67c5ecfab,18.0,24.0,25744.2325,318.2275,185.0,198.0,33563.1694181272,1299.0625985763902,0
0xae72eba394c9867bcf4eda542e8b3090cf4783f2,202.0,202.0,0.0,20.12,1.0,1.0,0.0,6.67,0
0x9d264508c695c0e865cb6fdfc2e470113c3cae54,202.0,202.0,0.0,16.059999999999977,1.0,1.0,0.0,5.22,0
0xd53822bdc26686eee3d3f35cbfd0fc52456e1a41,201.0,201.0,0.0,9.889999999999985,2.0,2.0,0.0,3.65,0
0xfddb0502cc43648ad31932ff723a44975c809a5d,201.0,201.0,0.0,9.839999999999996,2.0,2.0,0.0,3.33,0
0x8518322b52046f159ad942d90feecf1fa1e60bed,202.0,202.0,0.0,16.26,1.0,1.0,0.0,5.12,0
0x68aace36fb25f57ddc97a45cbf2f0f59fd0d1e42,202.0,202.0,0.0,16.289999999999992,1.0,1.0,0.0,4.6,0
0xcbe5a51939e39d1b9e44e96b2f17573961cab310,202.0,202.0,0.0,20.509999999999994,1.0,1.0,0.0,6.8,0
0xa59d9cbb46f70cceb9d94dc9122679a42a8d73ce,202.0,202.0,0.0,19.909999999999982,1.0,1.0,0.0,6.6,0
0xc404540db8e0cfc92328eef045759d68a6b34f36,201.0,201.0,0.0,9.839999999999996,2.0,2.0,0.0,3.32,0
0x91d25d423e7f18dba1539c7fd64fe511925feaae,202.0,202.0,0.0,19.96,1.0,1.0,0.0,6.61,0
0xdb3be154aeb741867196a918fa2bd5f704dc022a,78.0,91.0,25931.81388888889,1153.2227777777778,125.0,176.0,22627.850001,1219.7100340617685,0
0x00179b257a49d0875aa7f198fd35ed7aa81b03a3,202.0,202.0,0.0,16.36999999999999,1.0,1.0,0.0,3.92,0
0x1e74e5e46a6c00d0f8ab28326ab8f12dba8710d8,138.0,144.0,30708.00342857143,1672.1150952380951,65.0,189.0,15287.43,566.1983333333334,0
0x1b0770e3dae4ae91b4ecf6df8a66cb4b2ab858a5,201.0,201.0,0.0,9.78999999999999,2.0,2.0,0.0,3.31,0
0x145b4f89dfeee164e54af62af991e8648c251edb,202.0,202.0,0.0,19.769999999999985,1.0,1.0,0.0,6.81,0
0xdbb53b13e7ca9ab9ee75755af87ed5bbae346480,202.0,202.0,0.0,20.16,1.0,1.0,0.0,6.68,0
0x3e6d5aae6ecf545dd722db154efc0fe6b58e92ce,202.0,202.0,0.0,17.049999999999997,1.0,1.0,0.0,5.22,0
0xe9c069162eac30042d80b97eaa725ec2ea383ddd,78.0,94.0,5167.68,201.419,125.0,136.0,14574.66,340.5152197959549,0
0xf320dd0a3e02b0996e19f67f9898bf8194ca4906,202.0,202.0,0.0,16.649999999999995,1.0,1.0,0.0,4.44,0
0x2998c5591aa61c70107ff631cd950ac21e741de2,103.0,103.0,24978.30325757576,747.004696969697,100.0,100.0,1313.7825,1077.2075,0
0xfc7a32ea63b9993715f8020ab6a7d9e7f05d2025,203.0,203.0,30302.64,2319.04,0.0,0.0,0.0,0.0,0
0xeb0433fc65cc29af46918bfa700489d0802a3111,201.0,201.0,0.0,9.949999999999989,2.0,2.0,0.0,3.3600000000000003,0
0xf726060099e6367d60217290052dd63cd35feeb2,202.0,202.0,0.0,19.64,1.0,1.0,0.0,6.77,0
0x5fe70317cc44f8d14be15da68e056cb115860463,202.0,202.0,0.0,20.71,1.0,1.0,0.0,6.87,0
0x04f58ec4b1e55ac38eefab7f1ccea4bf6a9589a1,202.0,202.0,0.0,16.999999999999986,1.0,1.0,0.0,5.45,0
0xb53e4089aade66589b769ec8d80b4528b4000a46,202.0,202.0,0.0,20.77,1.0,1.0,0.0,6.88,0
0xc0d3e1cd7e724402ef4a86bcb7fcc3701c734928,202.0,202.0,0.0,15.749999999999986,1.0,1.0,0.0,5.19,0
0x9fa9d609768035b8115f1059d0ebdecd703ee33c,201.0,201.0,0.0,9.839999999999996,2.0,2.0,0.0,3.33,0
0x8b7c5dd52878e4af5561057fcbac9b72f9729772,202.0,202.0,0.0,19.68,1.0,1.0,0.0,6.78,0
0x6f968b74380b4b094a104af0fb325e0df782ab1b,110.0,110.0,2614.59,167.9,93.0,93.0,0.0,148.3,0
0x1d6b42c42d5555453593fc5756a1c25c06b82c1c,201.0,201.0,0.0,9.75999999999999,2.0,2.0,0.0,3.3,0
0x18c56634878de2e870a055efd4a3017f654762ac,202.0,202.0,0.0,16.3,1.0,1.0,0.0,4.6,0
0x8d902f4b5e467199fe11a08cd125fa508fac8377,9.0,9.0,696.97,155.14,194.0,194.0,30264.99,1598.9347321428572,0
0x751f655ff4fbd7dd77f12e0f9ed5d0075cba1b5f,24.0,26.0,0.0,127.485,179.0,187.0,12061.18,2616.385,0
0x05d1521f86f6d3f4d873aa1cb33484999e0debac,123.0,131.0,28478.86,2588.605,80.0,119.0,16314.73,2058.82,0
0x68c926e7ec581780d500bdc8d804efb12681f681,202.0,202.0,0.0,17.029999999999998,1.0,1.0,0.0,7.12,0
0xea3d42039ee497ff4b7f6c72c1e0dd0951586604,201.0,201.0,0.0,9.75999999999999,2.0,2.0,0.0,3.31,0
0x89cedb8410480673a03dec3b765e1fafc7879948,202.0,202.0,0.0,20.28,1.0,1.0,0.0,6.72,0
0x84fd82d9d2ab403368b7145da6b822258f452c4f,202.0,202.0,0.0,16.809999999999995,1.0,1.0,0.0,4.48,0
0xc803a8baeb83aaec5ade5093fb034b6b2fa13e3d,93.0,93.0,2994.623333333333,1232.215,110.0,111.0,3231.9066666666668,718.5946587030717,0
0x6536590e019cf82355366483f90dc56d2cbc00ba,93.0,94.0,8243.9,616.865,110.0,111.0,3866.114760263235,606.1261406988718,0
0x722e5add992a185dad7d85c55159d7aedba00069,201.0,201.0,0.0,9.87,2.0,2.0,0.0,3.3400000000000003,0
0x7271b46a0e3725b7f794099274c39cce14d0edb6,202.0,202.0,0.0,20.46999999999999,1.0,1.0,0.0,6.78,0
0x2ad25d19be9d8bd0e4410b618a596a60f00237a6,202.0,202.0,0.0,20.08999999999999,1.0,1.0,0.0,6.66,0
0xd34d86bb7d0f2147ada9054ed09514f7db429956,201.0,201.0,0.0,9.909999999999984,2.0,2.0,0.0,3.35,0
0x7eaaf42d6617de0ee570ce745a7523ced654dd79,101.0,101.0,11813.27,1386.66,102.0,102.0,0.0,1901.69,0
0xa781b477a2fbf1ca75e102844fcec084007d2d78,202.0,202.0,0.0,20.499999999999982,1.0,1.0,0.0,6.79,0
0xee68bf2bb4b83f352d53714dd7eb770aa362b8d9,57.0,61.0,0.0,299.62,146.0,150.0,0.0,839.98,0
0x013fdd5b9e610ce488c06988fb05f57ef1ea9cd2,202.0,202.0,0.0,16.619999999999983,1.0,1.0,0.0,3.98,0
0x00080000158a9930aeb508823103b0a977161c47,57.0,57.0,12810.49875,344.7778333333333,146.0,281.0,17068.44,648.099,0
0xa987b65c6ff995092eb6dfb4a2e20049d974fa79,30.0,30.0,8138.41,589.18,173.0,173.0,0.0,2585.67,0
0x107a3b66e6de900a4a907ea01eae49f80471edaf,201.0,201.0,0.0,9.909999999999984,2.0,2.0,0.0,3.35,0
0x889aad2128ccee0b279ffc6547524eebf98d41c7,202.0,202.0,0.0,19.15,1.0,1.0,0.0,6.6,0
0x59b8c04127ec7da94b7179d43ac116da3041054f,202.0,202.0,0.0,15.739999999999997,1.0,1.0,0.0,7.71,0
0xf8df0d6640cee21cb4d758cb61c38c48b991ec70,201.0,201.0,0.0,10.05,2.0,2.0,0.0,3.4,0
0xf7aed651cf0879b82ec0dc192f8f2969c6236a03,202.0,202.0,0.0,19.559999999999995,1.0,1.0,0.0,6.74,0
0x79077adad716e1351dfc7e386fd5d19cb130c779,81.0,81.0,6730.37,417.485,122.0,129.0,6317.7300000000005,541.3585714285714,0
0x07338c22d9c3b6f3648fe461a3c2a206fa436159,148.0,151.0,5504.355,554.5791666666667,55.0,58.0,26519.21,953.2884933333332,0
0xab5c947aeb903a717da7781c1f36b09b7b4b1b40,202.0,202.0,0.0,20.480000000000004,1.0,1.0,0.0,6.79,0
0x5cfc34997d704d5709d7b7bcd721ab1499abac91,201.0,201.0,0.0,9.87,2.0,2.0,0.0,3.3400000000000003,0
0xfbc2d2bd2e4e78ac9c1ab7ed205104c020729b62,202.0,202.0,0.0,20.46999999999999,1.0,1.0,0.0,6.78,0
0x8f80648b0b9d72c6f9a7e899df9554c556db0145,202.0,202.0,0.0,19.719999999999995,1.0,1.0,0.0,6.53,0
0x3e9ed77f603fd3d85d57d55a4d0d130a0856ee44,202.0,202.0,0.0,16.289999999999992,1.0,1.0,0.0,4.6,0
0x22e7974dee5469b51c26633a27adcf1490640733,201.0,201.0,0.0,10.069999999999984,2.0,2.0,0.0,3.41,0
0x115894b2859e58419d1ef4787a79a431ce2615c3,102.0,102.0,9980.253,1770.767,101.0,108.0,5317.190001,503.83981440769065,0
0xf9ab7bc0ab36f52fa0e685636e2d7cf61c38829f,201.0,201.0,0.0,9.829999999999997,2.0,2.0,0.0,3.32,0
0xf53676a1ad8a7e7c029b52223192b822e8815130,202.0,202.0,0.0,16.819999999999986,1.0,1.0,0.0,4.02,0
0x14ba46bd9e959c76bfff0aed6b5f060d4560442e,202.0,202.0,0.0,17.03999999999999,1.0,1.0,0.0,4.54,0
0xd4b6c3f490017d9d3fecb69a5c4f34c66efbb150,202.0,202.0,0.0,20.18,1.0,1.0,0.0,6.69,0
0xe3092e6d7d23081825101baa48a5daaac9f150c8,201.0,201.0,0.0,9.889999999999985,2.0,2.0,0.0,3.35,0
0x76dd17cd23c1767bc66124888b16f85482776226,202.0,202.0,0.0,17.23999999999999,1.0,1.0,0.0,7.22,0
0x6d566e467f97d05b567b9b0494628de598faf331,201.0,201.0,0.0,9.829999999999997,2.0,2.0,0.0,3.32,0
0xf27c9532082bdf5587055eb78d8066835fb2793b,202.0,202.0,0.0,20.46999999999999,1.0,1.0,0.0,6.78,0
0xbf27a4ce37c383b8001a6a2017b2ea42f570d94b,202.0,202.0,0.0,17.25999999999999,1.0,1.0,0.0,7.21,0
0xd941c5f26aa7f47d88d02e1beba5937a5ccbab1a,201.0,201.0,0.0,9.76999999999999,2.0,2.0,0.0,3.31,0
0x1354b9d4c32ddd922acf9adf8e63e3063f39a494,202.0,202.0,0.0,20.79,1.0,1.0,0.0,6.89,0
0x8d5451c341500cb6bfcd3bccbb1b1f2a333144f2,201.0,201.0,0.0,9.939999999999989,2.0,2.0,0.0,3.3600000000000003,0
0x060d08f726add38c9f793f9f01cb60bb3781b194,202.0,202.0,0.0,20.739999999999984,1.0,1.0,0.0,6.87,0
0x4c2160c876900411c4d9e11371fac7a6267962e6,202.0,202.0,0.0,16.629999999999995,1.0,1.0,0.0,3.98,0
0x07502926cb6b0af6452455cb6bfbb9a13f35c0ad,202.0,202.0,0.0,20.480000000000004,1.0,1.0,0.0,6.79,0
0x32a03a5f4834b3c8e24383781494a246d7b13a66,202.0,202.0,0.0,20.55,1.0,1.0,0.0,6.81,0
0xf856264e9a43f029c29af0be0b4008c06233f9e9,202.0,202.0,0.0,15.839999999999998,1.0,1.0,0.0,7.81,0
0xa4244f6711052752e6bb0271bf17c756e6598406,102.0,107.0,2120.14,718.055,101.0,102.0,2426.48,802.61,0
0xfe8fd9ca68d95ba6d312050051e4f502cfaa0069,1.0,1.0,142.23,31.23,202.0,202.0,0.0,414.02,0
0x0e4b6816b107572fc949ac499d773374a38d6c3d,201.0,201.0,0.0,16.489999999999984,1.0,1.0,0.0,4.24,0
0x98d2a092785ba7df50ee54b83192bf426007884c,201.0,201.0,0.0,20.1,1.0,1.0,0.0,4.11,0
0xdc6bd091a49bf6fa836bc9d3e7f9fafac4f43e1a,201.0,201.0,0.0,12.859999999999989,1.0,1.0,0.0,2.66,0
0x040f0cd1a562b2b59c42b7705db93f7e6ff7b912,201.0,201.0,0.0,21.01,1.0,1.0,0.0,3.89,0
0x8baa494647676ab6428e34d441ab4a0c0e08c985,201.0,201.0,0.0,12.24,1.0,1.0,0.0,4.14,0
0xe1597cdb8e3f2ee1230aaebe61f4d3992bb0859c,201.0,201.0,0.0,12.909999999999991,1.0,1.0,0.0,3.79,0
0xf80bb8b071c325f7f70823a83d4085bdb7d1e8b1,201.0,201.0,0.0,12.739999999999997,1.0,1.0,0.0,3.75,0
0x563ef234658293e554ac70c47a20e456bc99a519,201.0,201.0,0.0,12.299999999999986,1.0,1.0,0.0,3.62,0
0x8c03bb0481a3a41a392056e5a5165ac0ebf322f2,201.0,201.0,0.0,16.419999999999998,1.0,1.0,0.0,3.85,0
0xe09ba63a258de20c1600a66bc8415a9ad0334347,201.0,201.0,0.0,20.90999999999999,1.0,1.0,0.0,4.19,0
0x9f946d9a23900ffd8f5fa33b0a0de20f3d64e3d9,201.0,201.0,0.0,12.539999999999992,1.0,1.0,0.0,3.69,0
0xe08c0140a7d8319d8de95045d15396965a75d6dd,201.0,201.0,0.0,17.069999999999986,1.0,1.0,0.0,3.61,0
0x6deef21c83ec4fafbbd3b3748aceecee8a3c14d2,201.0,201.0,0.0,12.749999999999996,1.0,1.0,0.0,3.75,0
0x3803071549f58c52c23cffa3d31be7966c1dd2ec,201.0,201.0,0.0,16.939999999999994,1.0,1.0,0.0,2.55,0
0xb0ffb4053f8eca2f7128bb41cf9b5afacf0cde9c,201.0,201.0,0.0,20.719999999999988,1.0,1.0,0.0,4.15,0
0x2ad4aab71ebb35694e0e4d140eb91f0ebda4216b,201.0,201.0,0.0,12.769999999999998,1.0,1.0,0.0,3.75,0
0x558abf89ed7855092a444d0b08bc26fa6c19970a,201.0,201.0,0.0,15.439999999999989,1.0,1.0,0.0,3.78,0
0xc31900470cb34e44927d54f3e16d857aa2b44fd4,201.0,201.0,0.0,12.79999999999998,1.0,1.0,0.0,2.65,0
0x6a2a998a30d449e24ce7beeddfd688bc678a749e,201.0,201.0,0.0,12.79,1.0,1.0,0.0,4.17,0
0xaa89ab211aa46d377c4b0b3f6a862bc742b197bd,201.0,201.0,0.0,10.97,1.0,1.0,0.0,2.18,0
0x84814e333a04e607407f69cb630e0316f5b0d059,201.0,201.0,0.0,14.82,1.0,1.0,0.0,2.47,0
0xdb12c004ef8efd84ada5b9bd3535ec2d11426653,201.0,201.0,0.0,12.539999999999992,1.0,1.0,0.0,3.69,0
0xccad516ebd71d291a62bbd4bc11ffa0ac1774c34,201.0,201.0,0.0,20.94,1.0,1.0,0.0,3.88,0
0xf3a4f7ac59dbefbb60a472ad39f0f88bec5f81b3,201.0,201.0,0.0,12.499999999999988,1.0,1.0,0.0,2.19,0
0x054d8205951069089da889244f706b700fcb4608,95.0,95.0,22793.69,517.1024444444445,107.0,107.0,100860.9,560.9116321456321,0
0x2b03a549ecd36d5bd95bb73a488feb2d36975eca,201.0,201.0,0.0,20.84,1.0,1.0,0.0,4.18,0
0x10443b7e56d50c4767c928d238ec1442e21daf41,201.0,201.0,0.0,20.690000000000005,1.0,1.0,0.0,3.74,0
0x542951a77d2db75d6782d392d325afb446f00037,201.0,201.0,0.0,11.859999999999998,1.0,1.0,0.0,3.88,0
0xd1014d2b101a5fdec9d016791d44fe156830a667,201.0,201.0,0.0,12.52999999999999,1.0,1.0,0.0,2.6,0
0x7d8d3a09067ed6a8828ee34cc3f6f8aabc29a1f1,201.0,201.0,0.0,12.879999999999988,1.0,1.0,0.0,3.79,0
0x38de9171d01e2fd8108222038b450396b57a66b2,201.0,201.0,0.0,16.039999999999996,1.0,1.0,0.0,3.76,0
0x1e049579d6d46490f80e5e9f6d20b5aa12c8e243,201.0,201.0,0.0,19.87,1.0,1.0,0.0,3.68,0
0x88279a01c1b04bd5db15fb5fd2d8056682015a65,201.0,201.0,0.0,12.769999999999998,1.0,1.0,0.0,3.75,0
0xd2d318f70d4241974c32ba63733eb9ac43adc351,201.0,201.0,0.0,12.839999999999984,1.0,1.0,0.0,2.66,0
0x77e54fa824aa79c59d664826315388b7813b3200,201.0,201.0,0.0,15.329999999999998,1.0,1.0,0.0,3.75,0
0xb200be5137c480d50bee157ccd2c2852167c0737,201.0,201.0,0.0,16.859999999999985,1.0,1.0,0.0,6.11,0
0x852e7dde97d1d2ccbaf79baea0e2d8036990f41e,201.0,201.0,0.0,14.189999999999992,1.0,1.0,0.0,2.47,0
0x95c7a42ae3b5cb4c9e1358bda449d2898b73d687,201.0,201.0,0.0,12.24,1.0,1.0,0.0,3.99,0
0xec3c2c552ab55309e6ec71050103a0de83dcf905,201.0,201.0,0.0,16.55999999999999,1.0,1.0,0.0,2.32,0
